remainBal,balF,purDone,oneOffPur,insPur,cashAdv,purF,oneOffPurF,insPurF,cashAdvF,cashAdvTRX,purTRX,creditLim,pymtDone,minPymt,fullPymtPCT,tenure
16.0042,0.6364,159.44,0.0,159.44,0.0,0.5833,0.0,0.5833,0.0,0,11,2700.0,276.1127,141.9158,0.2857,12
1087.7847,1.0,0.0,0.0,0.0,1562.704,0.0,0.0,0.0,0.1667,2,0,1500.0,3093.8886,298.012,0.1667,12
3255.1514,1.0,1771.6,251.0,1520.6,1279.5688,0.9167,0.1667,0.75,0.25,6,15,9000.0,4619.7932,853.9115,0.0,12
69.3362,0.5455,211.87,211.87,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1400.0,435.0055,133.9884,0.0,12
1433.4044,1.0,0.0,0.0,0.0,1190.7453,0.0,0.0,0.0,0.25,4,0,2000.0,993.0724,388.1248,0.0,12
3278.5067,0.625,472.51,216.49,256.02,6548.9488,0.5,0.125,0.375,0.25,8,9,7000.0,1304.8462,1296.587,0.0,8
68.6247,1.0,423.23,243.23,180.0,0.0,1.0,0.1111,0.8889,0.0,0,10,1000.0,458.2512,107.8798,0.5,9
1562.6045,1.0,880.22,816.88,63.34,0.0,0.4167,0.0833,0.3333,0.0,0,8,2500.0,459.4418,4257.9481,0.0,12
412.5925,0.5455,0.0,0.0,0.0,1852.2182,0.0,0.0,0.0,0.25,3,0,2500.0,3935.005,394.9046,0.0,12
428.5988,1.0,208.0,208.0,0.0,164.0325,0.25,0.25,0.0,0.3333,6,4,1200.0,975.1917,193.9938,0.0,12
2071.9514,1.0,2090.21,0.0,2090.21,0.0,1.0,0.0,1.0,0.0,0,80,2500.0,1326.9955,556.6314,0.0,12
973.561,1.0,0.0,0.0,0.0,2061.533,0.0,0.0,0.0,0.8182,21,0,1700.0,1789.4698,533.4054,0.0909,11
624.6333,0.8182,0.0,0.0,0.0,950.8527,0.0,0.0,0.0,0.25,8,0,1000.0,330.0646,289.6869,0.0,12
965.8846,1.0,1.0,1.0,0.0,561.0241,0.0833,0.0833,0.0,0.1667,2,1,1200.0,751.9605,261.8912,0.0,12
82.5688,1.0,471.64,0.0,471.64,0.0,0.9167,0.0,0.9167,0.0,0,23,1200.0,554.1684,214.8777,0.3333,12
383.3703,1.0,326.74,326.74,0.0,0.0,0.25,0.25,0.0,0.0,0,3,600.0,525.7765,199.5901,0.0,12
793.856,1.0,1478.93,1478.93,0.0,0.0,0.3333,0.3333,0.0,0.0,0,10,1200.0,723.9598,474.2544,0.0,12
51.1991,1.0,1319.04,1319.04,0.0,0.0,1.0,1.0,0.0,0.0,0,18,3500.0,1324.4487,126.4034,0.875,12
1488.6281,1.0,0.0,0.0,0.0,2909.0505,0.0,0.0,0.0,0.3636,24,0,3000.0,1968.4133,439.1647,0.0909,11
92.5964,1.0,720.11,720.11,0.0,0.0,0.5833,0.5833,0.0,0.0,0,16,1700.0,535.4304,193.4984,0.2222,12
382.6314,1.0,0.0,0.0,0.0,748.7803,0.0,0.0,0.0,0.0909,1,0,1200.0,566.6057,196.9046,0.0,11
402.8146,1.0,960.09,91.8,868.29,373.4084,1.0,0.0833,1.0,0.0833,5,59,500.0,1127.2867,366.3955,0.0833,12
1271.1725,0.9091,0.0,0.0,0.0,1865.9398,0.0,0.0,0.0,0.0909,1,0,4000.0,2099.3874,366.3836,0.0,11
124.7433,0.6364,1007.45,0.0,1007.45,0.0,0.5833,0.0,0.5833,0.0,0,14,2500.0,1616.5408,146.4935,1.0,12
1060.0397,1.0,340.0,49.0,291.0,0.0,0.5,0.0833,0.4167,0.0,0,7,2500.0,261.7615,243.6857,0.0,12
90.0843,1.0,1098.82,1098.82,0.0,181.7252,0.5833,0.5833,0.0,0.0833,1,13,3000.0,1307.141,141.0082,0.4286,12
85.8512,0.6364,0.0,0.0,0.0,499.093,0.0,0.0,0.0,0.0833,1,0,600.0,1528.0159,146.9131,0.2857,12
2115.6029,1.0,320.0,0.0,320.0,2033.149,0.8333,0.0,0.75,0.5,17,10,3000.0,1260.0049,754.052,0.0,12
193.2131,1.0,2281.57,905.6,1375.97,0.0,1.0,0.9167,0.9167,0.0,0,45,3000.0,1782.0599,183.7823,0.9091,12
82.9801,1.0,906.78,0.0,906.78,0.0,1.0,0.0,1.0,0.0,0,25,3000.0,780.205,152.7455,0.8182,12
991.7731,1.0,2020.0,2020.0,0.0,600.1884,0.25,0.25,0.0,0.3333,4,4,3400.0,1817.8278,322.2977,0.0,12
5482.2044,1.0,0.0,0.0,0.0,4948.9072,0.0,0.0,0.0,0.5,15,0,9000.0,1343.1761,1666.0853,0.0,12
1016.4961,1.0,64.82,64.82,0.0,994.1825,0.1429,0.1429,0.0,0.2857,8,1,1200.0,74.5433,289.5699,0.0,7
205.1272,0.5714,1222.98,1222.98,0.0,0.0,0.4286,0.4286,0.0,0.0,0,5,3000.0,1144.8349,121.3349,0.0,7
1450.5992,1.0,2763.84,1434.43,1329.41,0.0,1.0,0.7143,0.8571,0.0,0,98,2000.0,343.9189,1339.6653,0.0,7
1405.988,1.0,1839.0,256.0,1583.0,1684.6581,1.0,0.1667,1.0,0.25,4,27,1800.0,3603.3027,1249.174,0.0,12
424.9685,1.0,272.28,0.0,272.28,0.0,1.0,0.0,1.0,0.0,0,24,1700.0,64.6586,745.781,0.0,12
74.4309,1.0,45.65,45.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2500.0,0.0,864.2065,0.0,12
24.8185,0.9091,390.05,44.9,345.15,0.0,0.8333,0.0833,0.75,0.0,0,11,1000.0,423.3386,117.839,0.2727,12
1109.8765,1.0,0.0,0.0,0.0,645.6437,0.0,0.0,0.0,0.25,7,0,1200.0,476.9756,305.1295,0.0,12
679.4219,1.0,298.49,298.49,0.0,152.6578,0.0833,0.0833,0.0,0.0833,1,4,1000.0,456.1435,216.0366,0.0,12
270.1351,0.9091,958.93,752.9,206.03,0.0,0.75,0.1667,0.6667,0.0,0,26,1900.0,2063.4706,216.4977,0.0,12
256.0266,0.9091,2098.56,1798.3,300.26,0.0,0.9091,0.9091,0.2727,0.0,0,22,3000.0,1909.5343,155.6958,0.25,11
794.6617,1.0,329.96,329.96,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2000.0,703.606,166.0004,0.0,12
1644.1236,1.0,0.0,0.0,0.0,830.1321,0.0,0.0,0.0,0.1667,3,0,2500.0,333.1147,352.3926,0.0,12
28.8007,0.7273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,229.5033,133.4424,0.2727,12
976.39,1.0,785.4,785.4,0.0,347.1572,0.3333,0.3333,0.0,0.25,3,6,3500.0,820.3429,251.9634,0.0,12
1005.6601,1.0,710.03,710.03,0.0,5001.0784,0.4167,0.4167,0.0,0.9167,40,8,1500.0,5679.9506,234.5693,0.25,12
700.7237,1.0,425.18,0.0,425.18,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,148.5818,214.201,0.0,12
8.2791,0.4545,670.0,0.0,670.0,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,703.7729,43.2597,0.0909,12
1373.7001,1.0,267.75,0.0,267.75,38.8986,0.75,0.0,0.6667,0.1667,2,9,1500.0,446.1464,692.7256,0.0,12
215.4757,1.0,670.65,300.0,370.65,0.0,1.0,0.0833,0.9167,0.0,0,18,3000.0,366.6341,185.0379,0.3,12
108.8577,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0,39,1500.0,2752.5658,123.6968,1.0,12
7.2156,0.2727,54.45,54.45,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2000.0,160.1301,205.1682,0.0,12
1736.9303,1.0,616.0,0.0,616.0,0.0,0.9167,0.0,0.9167,0.0,0,11,1900.0,803.8814,644.1588,0.0,12
242.53,1.0,3520.0,0.0,3520.0,0.0,0.9167,0.0,0.9167,0.0,0,11,650.0,3814.913,3236.6649,0.3333,12
1372.0834,1.0,800.0,0.0,800.0,0.0,0.8333,0.0,0.8333,0.0,0,10,1200.0,1190.7001,2461.5582,0.0,12
6388.8207,1.0,5154.75,1622.06,3532.69,0.0,1.0,0.5,1.0,0.0,0,115,9500.0,6436.5185,1823.7896,0.0,12
254.947,1.0,2870.83,2655.15,215.68,0.0,1.0,0.8182,0.7273,0.0,0,54,7500.0,2461.1261,194.2901,0.9,11
15.8135,0.6364,120.88,0.0,120.88,0.0,0.4167,0.0,0.4167,0.0,0,5,5000.0,258.8724,128.9457,0.5,12
77.3838,0.6364,2321.87,1212.87,1109.0,0.0,0.5833,0.1667,0.5833,0.0,0,22,1900.0,2071.2653,88.9977,0.3636,12
849.0304,1.0,345.0,0.0,345.0,101.512,0.75,0.0,0.6667,0.0833,1,24,1200.0,1465.0449,268.9496,0.0833,12
525.1742,1.0,91.23,48.9,42.33,0.0,0.3333,0.0833,0.25,0.0,0,4,4000.0,154.9398,233.3416,0.0,12
510.9531,1.0,172.41,172.41,0.0,0.0,0.0833,0.0833,0.0,0.0,0,4,1200.0,959.0033,242.7707,0.0,12
486.1704,0.5455,0.0,0.0,0.0,1494.4416,0.0,0.0,0.0,0.0833,1,0,1500.0,2945.6195,120.0417,0.1818,12
2291.684,1.0,4983.93,4065.93,918.0,0.0,0.9167,0.75,0.5833,0.0,0,33,6500.0,1149.7463,624.9173,0.0,12
145.7224,1.0,529.7,240.2,289.5,38.26,1.0,0.3333,1.0,0.0833,1,26,800.0,363.3681,188.1058,0.0,12
286.8145,1.0,2016.14,1602.14,414.0,0.0,0.6667,0.4167,0.3333,0.0,0,14,1200.0,1525.0897,191.6027,0.0,12
22.456,0.2727,185.25,0.0,185.25,0.0,0.25,0.0,0.1667,0.0,0,3,1000.0,371.216,163.466,1.0,12
1108.988,1.0,0.0,0.0,0.0,75.071,0.0,0.0,0.0,0.0833,1,0,1500.0,1690.1721,283.0542,0.0833,12
109.4732,1.0,1251.26,635.79,615.47,0.0,0.8333,0.25,0.6667,0.0,0,19,2700.0,958.9318,187.5601,0.25,12
233.0927,1.0,2613.65,945.45,1668.2,0.0,1.0,0.3333,1.0,0.0,0,39,6000.0,2255.2328,427.7436,0.6667,12
2112.6387,1.0,0.0,0.0,0.0,584.9402,0.0,0.0,0.0,0.25,5,0,3500.0,540.0888,746.1317,0.0,12
1.0977,0.2727,343.82,0.0,343.82,169.3551,0.8333,0.0,0.8333,0.0833,1,10,4000.0,169.8956,9.8014,0.0,12
874.9053,1.0,484.04,0.0,484.04,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,873.4298,194.0643,0.0,12
844.0224,1.0,0.0,0.0,0.0,1125.2289,0.0,0.0,0.0,0.1667,3,0,2500.0,535.6046,237.2298,0.0,12
87.0344,0.6364,697.57,0.0,697.57,0.0,0.5,0.0,0.4167,0.0,0,15,3200.0,811.9034,112.5694,0.4545,12
377.5685,1.0,542.51,542.51,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1000.0,567.6874,175.9366,0.0,12
2929.5829,1.0,0.0,0.0,0.0,1319.2768,0.0,0.0,0.0,0.4,11,0,3000.0,1153.3536,3422.9882,0.0,10
1101.7928,1.0,1591.37,1591.37,0.0,447.9537,0.6667,0.6667,0.0,0.1667,2,10,3000.0,699.7555,228.5559,0.0,12
623.5836,1.0,1344.85,1099.72,245.13,0.0,0.6667,0.5,0.3333,0.0,0,21,2200.0,1374.2138,304.2251,0.0833,12
5.1094,0.1818,0.0,0.0,0.0,78.9906,0.0,0.0,0.0,0.0833,1,0,1000.0,77.9847,14.8406,0.1,12
2696.0528,1.0,0.0,0.0,0.0,3100.9426,0.0,0.0,0.0,0.75,15,0,3000.0,815.3063,1011.8663,0.0,12
1592.103,1.0,45.65,45.65,0.0,1465.0694,0.0833,0.0833,0.0,0.0833,1,1,5000.0,529.5428,424.9395,0.0,12
14.4533,0.6364,38.65,38.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1000.0,52.6857,162.6873,0.0,12
1062.0241,1.0,0.0,0.0,0.0,402.3377,0.0,0.0,0.0,0.2,3,0,1200.0,583.5332,267.479,0.0,10
1033.485,1.0,137.57,0.0,137.57,0.0,0.1667,0.0,0.1667,0.0,0,3,1000.0,423.9256,708.3633,0.0,12
803.0527,1.0,19.75,19.75,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,2000.0,402.1554,322.3949,0.0,12
1551.9086,1.0,416.64,105.0,311.64,0.0,1.0,0.0833,1.0,0.0,0,14,2500.0,539.6537,366.3293,0.0,12
936.3708,1.0,158.45,158.45,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1700.0,160.6989,443.5383,0.0,12
1420.1563,1.0,0.0,0.0,0.0,445.9137,0.0,0.0,0.0,0.3333,5,0,1500.0,661.5626,772.8599,0.0,12
14.1436,0.875,175.98,0.0,175.98,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,171.9288,111.5733,1.0,8
68.1054,0.25,0.0,0.0,0.0,462.5541,0.0,0.0,0.0,0.25,6,0,500.0,0.0,864.2065,0.0,8
3025.3733,1.0,202.72,0.0,202.72,988.0766,0.5833,0.0,0.5833,0.0833,1,9,4500.0,3989.6457,884.1836,0.0,12
2513.9836,1.0,0.0,0.0,0.0,6140.0253,0.0,0.0,0.0,0.25,4,0,6000.0,560.4619,741.9242,0.0,12
542.9792,1.0,1134.96,0.0,1134.96,2370.4392,1.0,0.0,1.0,0.5833,15,12,1000.0,2669.0054,422.5565,0.25,12
144.4362,0.1818,0.0,0.0,0.0,944.8935,0.0,0.0,0.0,0.0833,1,0,1000.0,542.0366,365.7653,0.0,12
2017.3917,1.0,12024.37,11224.1,800.27,0.0,1.0,1.0,0.5,0.0,0,133,8000.0,11516.3923,556.6512,0.3333,12
39.4691,0.6364,418.97,0.0,418.97,0.0,1.0,0.0,1.0,0.0,0,30,3000.0,655.157,109.8659,0.0,12
2579.9078,1.0,125.51,0.0,125.51,1377.0493,0.25,0.0,0.1667,0.4167,10,3,3000.0,666.3558,774.4608,0.0,12
34.7035,1.0,247.02,0.0,247.02,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,194.4192,162.909,0.1667,12
29.4661,0.5455,149.0,149.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1000.0,350.1765,215.2156,0.0,12
2764.8101,1.0,390.52,369.8,20.72,75.7499,0.3333,0.25,0.0833,0.0833,2,6,3000.0,743.2425,1093.1996,0.0,12
27.9314,0.5,169.4,0.0,169.4,0.0,0.4,0.0,0.2,0.0,0,5,1500.0,116.2552,145.0943,0.0,10
2063.9223,0.6667,0.0,0.0,0.0,3858.3737,0.0,0.0,0.0,0.1667,2,0,4000.0,5696.6951,584.843,0.0,6
1615.7242,1.0,673.74,484.46,189.28,624.0384,1.0,0.3333,0.75,0.4167,12,18,2000.0,785.8337,873.8162,0.0,12
348.3218,1.0,0.0,0.0,0.0,178.1382,0.0,0.0,0.0,0.1818,2,0,500.0,142.7412,195.4136,0.0,11
992.7242,1.0,527.88,0.0,527.88,1677.0558,1.0,0.0,0.9167,0.1667,2,12,2000.0,2997.7145,373.0793,0.0,12
5.1706,0.5455,367.95,0.0,367.95,0.0,0.9167,0.0,0.9167,0.0,0,11,1000.0,400.4571,28.8833,0.125,12
1361.8155,1.0,1309.72,1106.81,202.91,814.0862,0.9167,0.75,0.9167,0.75,9,53,1700.0,1668.1925,585.9933,0.0,12
1186.2766,1.0,391.67,391.67,0.0,0.0,0.5,0.5,0.0,0.0,0,8,1200.0,488.1949,927.6818,0.0,12
2966.4121,1.0,1473.26,0.0,1473.26,979.3888,1.0,0.0,1.0,0.1667,2,20,3500.0,1464.9118,1562.4265,0.0,12
1910.7938,1.0,2754.09,40.0,2714.09,0.0,1.0,0.0833,1.0,0.0,0,122,5000.0,613.2468,688.9002,0.0,12
1175.0653,1.0,2707.46,2468.96,238.5,323.0149,0.75,0.6667,0.3333,0.1667,2,29,1700.0,2288.3003,708.708,0.0833,12
378.3209,1.0,315.02,0.0,315.02,0.0,1.0,0.0,1.0,0.0,0,20,1500.0,206.0903,202.3916,0.0,12
1492.4432,1.0,1777.27,0.0,1777.27,0.0,0.9167,0.0,0.8333,0.0,0,19,5000.0,1969.4129,344.7594,0.0,12
434.3932,1.0,343.5,343.5,0.0,949.9108,0.1667,0.1667,0.0,0.1667,5,2,1700.0,504.6353,168.9868,0.0,12
11.6734,0.2727,76.0,76.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,4000.0,447.3126,84.6784,0.0,12
1.0631,0.0909,20.74,0.0,20.74,0.0,0.1667,0.0,0.1667,0.0,0,2,1500.0,168.4899,98.8599,0.0,12
12.1697,1.0,187.32,0.0,187.32,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,182.8854,162.1756,1.0,12
738.0674,1.0,752.97,752.97,0.0,0.0,0.6667,0.6667,0.0,0.0,0,11,2500.0,1393.0517,282.6639,0.0,12
77.2855,1.0,495.0,0.0,495.0,0.0,1.0,0.0,0.9167,0.0,0,12,1500.0,416.9138,206.7125,0.1818,12
1434.8369,1.0,413.16,413.16,0.0,3005.3657,0.4167,0.4167,0.0,0.1667,6,10,3500.0,3716.5426,330.7059,0.0833,12
1247.905,1.0,553.67,0.0,553.67,0.0,0.9167,0.0,0.9167,0.0,0,11,1200.0,1927.2326,1247.6145,0.0833,12
88.3509,1.0,697.91,477.91,220.0,0.0,1.0,1.0,0.4167,0.0,0,31,5000.0,646.0269,173.2831,0.25,12
252.1748,1.0,411.01,411.01,0.0,0.0,0.8333,0.8333,0.0,0.0,0,28,1000.0,459.4673,188.1214,0.0,12
1516.4472,1.0,0.0,0.0,0.0,2817.9116,0.0,0.0,0.0,0.1429,1,0,6000.0,4161.9373,297.6153,0.2857,7
3374.6612,1.0,0.0,0.0,0.0,1154.9948,0.0,0.0,0.0,0.3333,7,0,4000.0,913.2211,1284.06,0.0,12
1865.0089,1.0,0.0,0.0,0.0,2087.3921,0.0,0.0,0.0,0.25,3,0,2500.0,2709.6934,460.3348,0.0833,12
2413.7196,1.0,0.0,0.0,0.0,905.7092,0.0,0.0,0.0,0.0833,5,0,2500.0,626.8917,770.718,0.0,12
411.2763,1.0,1524.65,1153.52,371.13,0.0,1.0,0.5833,1.0,0.0,0,51,900.0,626.1041,236.6457,0.0833,12
97.2811,0.8182,3091.75,1456.8,1634.95,0.0,1.0,0.4167,1.0,0.0,0,48,3000.0,3424.058,136.7172,0.6364,12
568.223,1.0,140.03,140.03,0.0,0.0,0.0833,0.0833,0.0,0.0,0,4,1200.0,203.3627,203.5992,0.0,12
2773.4119,1.0,418.68,0.0,418.68,2260.0761,1.0,0.0,1.0,0.6667,14,31,3000.0,2027.4421,1938.3328,0.0,12
294.7202,1.0,1880.0,0.0,1880.0,0.0,1.0,0.0,0.8333,0.0,0,6,1000.0,1479.0185,87.2324,1.0,6
1619.0018,0.3636,0.0,0.0,0.0,4892.7939,0.0,0.0,0.0,0.1818,3,0,5000.0,368.6532,403.8836,0.0,11
197.1597,1.0,0.0,0.0,0.0,351.0237,0.0,0.0,0.0,0.25,2,0,1000.0,373.5503,107.0376,0.0,8
954.6177,1.0,0.0,0.0,0.0,808.5455,0.0,0.0,0.0,0.3333,4,0,2000.0,228.6353,398.3586,0.0,12
44.9355,1.0,401.06,0.0,401.06,0.0,0.9167,0.0,0.9167,0.0,0,11,1000.0,441.4384,181.0138,0.4,12
28.4972,1.0,258.91,0.0,258.91,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,247.0671,162.5945,0.75,12
7114.2356,1.0,1072.24,1000.0,72.24,2088.2131,0.6667,0.0833,0.5833,0.25,7,9,10000.0,1837.7509,2449.8128,0.0,12
1007.4409,1.0,430.54,0.0,430.54,687.6661,1.0,0.0,1.0,0.1667,2,21,4000.0,1526.5086,286.2213,0.0,12
2471.9046,1.0,1590.58,1590.58,0.0,283.7305,0.5833,0.5833,0.0,0.1667,2,35,6500.0,813.9959,622.0389,0.0,12
733.1006,0.7143,0.0,0.0,0.0,1588.0523,0.0,0.0,0.0,0.4286,4,0,1500.0,582.0509,200.2483,0.0,7
1159.619,0.9091,0.0,0.0,0.0,73.6999,0.0,0.0,0.0,0.0909,1,0,1200.0,192.9702,391.4704,0.0,11
1818.9334,1.0,0.0,0.0,0.0,1566.8119,0.0,0.0,0.0,0.3333,11,0,2000.0,805.5884,2754.6238,0.0,12
90.5825,1.0,809.79,0.0,809.79,0.0,1.0,0.0,1.0,0.0,0,44,2700.0,766.1016,175.0585,0.9167,12
1819.4445,1.0,0.0,0.0,0.0,197.335,0.0,0.0,0.0,0.3333,4,0,2500.0,572.9007,469.7743,0.0,12
28.833,0.9,266.58,0.0,266.58,0.0,0.9,0.0,0.8,0.0,0,18,1500.0,223.9188,138.8497,0.75,10
7.8336,0.1818,92.24,0.0,92.24,0.0,0.1667,0.0,0.1667,0.0,0,2,1500.0,484.1445,83.6897,0.5,12
433.0753,1.0,750.0,0.0,750.0,0.0,1.0,0.0,0.9167,0.0,0,12,1500.0,719.974,195.9072,0.0,12
45.8211,0.1818,632.0,0.0,632.0,0.0,0.1667,0.0,0.1667,0.0,0,2,4000.0,3746.417,119.2859,1.0,12
2724.1699,1.0,49.0,49.0,0.0,189.856,0.0833,0.0833,0.0,0.0833,1,1,3000.0,558.6872,1164.8976,0.0,12
83.0301,1.0,2298.89,567.55,1731.34,0.0,0.9167,0.1667,0.8333,0.0,0,22,1000.0,2034.5899,166.2373,1.0,12
1008.4944,1.0,639.7,0.0,639.7,0.0,1.0,0.0,1.0,0.0,0,32,1000.0,862.8198,1027.5307,0.0,12
1688.2472,1.0,1937.64,928.18,1009.46,967.8113,0.8182,0.4545,0.5455,0.4545,16,22,2500.0,745.0639,963.5176,0.0,11
608.3004,1.0,0.0,0.0,0.0,27.1076,0.0,0.0,0.0,0.0833,1,0,1700.0,204.9506,214.1372,0.0,12
211.8653,0.9091,2505.3,0.0,2505.3,0.0,0.8333,0.0,0.8333,0.0,0,20,3800.0,2944.6743,149.1237,1.0,12
454.1817,1.0,1361.65,1361.65,0.0,0.0,0.25,0.25,0.0,0.0,0,9,4000.0,1643.9481,152.3684,0.1667,12
2646.0228,1.0,1541.13,487.0,1054.13,1234.5048,0.9167,0.25,0.8333,0.3333,6,17,4000.0,600.203,575.9132,0.0,12
332.6976,1.0,1080.0,555.0,525.0,0.0,0.5,0.0833,0.3333,0.0,0,6,2000.0,603.1811,99.5652,0.0,12
489.4886,1.0,215.0,70.0,145.0,732.6545,0.3333,0.1667,0.0833,0.4167,10,5,700.0,881.8012,316.5349,0.0909,12
312.1976,0.1818,0.0,0.0,0.0,5104.1217,0.0,0.0,0.0,0.1818,8,0,8000.0,0.0,864.2065,0.0,11
205.4214,1.0,1174.98,0.0,1174.98,0.0,1.0,0.0,0.8333,0.0,0,6,1000.0,989.8753,78.5049,0.5,6
3300.4068,1.0,459.0,170.0,289.0,3895.3917,0.6667,0.25,0.4167,0.4167,13,9,5000.0,1585.2376,904.6547,0.0,12
5471.1866,0.7778,0.0,0.0,0.0,8411.9982,0.0,0.0,0.0,0.5556,10,0,9000.0,1281.4546,1401.9676,0.0,9
685.0639,1.0,0.0,0.0,0.0,110.7955,0.0,0.0,0.0,0.25,4,0,700.0,308.0353,334.2749,0.0,12
467.4393,1.0,0.0,0.0,0.0,938.5732,0.0,0.0,0.0,0.3333,6,0,800.0,581.9948,214.3998,0.0,12
722.4048,0.9091,0.0,0.0,0.0,1356.687,0.0,0.0,0.0,0.3333,5,0,1500.0,215.8579,273.5254,0.0,12
16.9761,0.4545,424.99,0.0,424.99,0.0,0.5833,0.0,0.5,0.0,0,7,5000.0,603.3957,77.5533,0.5,12
275.2404,0.9091,0.0,0.0,0.0,610.0893,0.0,0.0,0.0,0.25,5,0,700.0,1186.2376,189.6185,0.0909,12
666.2475,1.0,511.34,103.0,408.34,100.7494,0.8333,0.0833,0.8333,0.1667,4,12,700.0,1145.8706,768.2673,0.0,12
20.5947,1.0,320.64,0.0,320.64,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,273.8404,168.038,0.4167,12
300.0125,1.0,3286.41,2689.44,596.97,0.0,1.0,1.0,0.5,0.0,0,53,1400.0,3035.0376,210.5676,0.5455,12
45.9055,1.0,398.4,0.0,398.4,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,403.5943,171.9207,0.9167,12
3377.6329,1.0,0.0,0.0,0.0,1241.5599,0.0,0.0,0.0,0.0833,2,0,5000.0,1028.1913,724.6015,0.0,12
25.4073,1.0,504.96,0.0,504.96,0.0,1.0,0.0,1.0,0.0,0,48,3000.0,464.0992,166.3976,0.9167,12
504.1275,0.9091,0.0,0.0,0.0,18.0428,0.0,0.0,0.0,0.0833,1,0,1200.0,1383.847,376.8076,0.1,12
2270.624,1.0,1200.0,1200.0,0.0,2629.6714,0.0833,0.0833,0.0,0.3333,9,1,3000.0,967.5278,1172.0218,0.0,12
2230.6894,1.0,0.0,0.0,0.0,2393.4643,0.0,0.0,0.0,0.1667,4,0,2500.0,458.7326,467.2634,0.0,12
30.2173,0.6364,332.5,0.0,332.5,0.0,0.5833,0.0,0.5,0.0,0,8,3000.0,262.5809,86.8133,0.4167,12
2741.0243,1.0,0.0,0.0,0.0,36.7412,0.0,0.0,0.0,0.0833,2,0,3000.0,542.3174,4738.9712,0.0,12
124.58,0.8182,1302.02,0.0,1302.02,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,1737.6876,162.0348,0.5556,12
1.6953,0.0909,9.87,0.0,9.87,0.0,0.0833,0.0,0.0833,0.0,0,1,5000.0,151.7326,98.6175,0.5,12
349.7881,1.0,400.6,400.6,0.0,0.0,0.4167,0.4167,0.0,0.0,0,6,450.0,308.1099,170.3265,0.0,12
16.389,0.2727,68.88,0.0,68.88,0.0,0.1667,0.0,0.1667,0.0,0,2,3000.0,639.6097,129.3124,0.0,12
1551.8428,1.0,0.0,0.0,0.0,681.2559,0.0,0.0,0.0,0.0833,2,0,1800.0,522.486,596.9884,0.0,12
0.4071,0.0909,49.0,49.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,3000.0,0.0,864.2065,0.0,12
68.0457,0.9091,501.85,0.0,501.85,0.0,1.0,0.0,1.0,0.0,0,31,1200.0,531.5416,149.5076,0.1818,12
7081.1714,1.0,0.0,0.0,0.0,26194.0495,0.0,0.0,0.0,0.9091,69,0,9000.0,20191.3077,1926.0176,0.2222,11
211.3524,1.0,267.34,0.0,267.34,0.0,1.0,0.0,1.0,0.0,0,22,4000.0,153.8127,185.9475,0.0,12
1.534,0.5455,141.56,0.0,141.56,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,248.1033,44.5708,1.0,12
827.0004,1.0,0.0,0.0,0.0,965.527,0.0,0.0,0.0,0.25,20,0,1000.0,333.442,326.9538,0.0,12
3495.7358,1.0,0.0,0.0,0.0,9413.1994,0.0,0.0,0.0,0.5,8,0,5000.0,9960.8825,888.3714,0.0833,12
1571.2187,1.0,375.24,375.24,0.0,1093.8626,0.7,0.7,0.0,0.4,9,8,1700.0,824.9751,563.4755,0.0,10
180.2384,1.0,2749.92,0.0,2749.92,0.0,1.0,0.0,1.0,0.0,0,12,500.0,2723.6113,2549.2269,0.0833,12
21.8706,0.6364,405.0,255.0,150.0,0.0,0.3333,0.0833,0.25,0.0,0,7,4000.0,414.4238,88.8536,0.0,12
20.5997,0.8182,423.62,0.0,423.62,0.0,0.75,0.0,0.6667,0.0,0,16,2500.0,452.6062,165.0441,0.7143,12
1979.7825,1.0,1687.62,1396.32,291.3,1418.6264,0.9167,0.6667,0.75,0.3333,6,31,3200.0,864.0787,643.8616,0.0,12
208.5819,1.0,2608.02,2155.67,452.35,0.0,1.0,1.0,0.4167,0.0,0,51,3500.0,2625.8022,178.0356,0.9167,12
